CASEID,POINT_X,POINT_Y,YEAR_,LOCATION,CHPTYPE,DAYWEEK,CRASHSEV,VIOLCAT,KILLED,INJURED,WEATHER1,PEDCOL,BICCOL,MCCOL,TRUCKCOL,ETOH,TIMECAT,MONTH_,CRASHTYP,INVOLVE,PED,PRIMARYRD,SECONDRD,DISTANCE,DIRECT,INTERSECT_,PROCDATE,JURIS,DATE_,TIME_,BADGE,JURIDIST,SHIFT,POP,SPECIAL,BEATTYPE,LAPDDIV,BEATCLAS,BEATNUMB,WEATHER2,STATEHW,CALTRANC,CALTRAND,STROUTE,ROUTESUF,POSTPRE,POSTMILE,LOCATYPE,RAMP,SIDEHW,TOWAWAY,PARTIES,PCF,VIOLCODE,VIOL,VIOLSUB,HITRUN,ROADSURF,RDCOND1,RDCOND2,LIGHTING,RIGHTWAY,CHPRDTYP,NOTPRIV,STFAULT,CHPFAULT,SEVINJ,OTHERINJ,COP,PEDKILL,PEDINJ,BICKILL,BICINJ,MCKILL,MCINJURE,RAMP1,RAMP2,CITY,COUNTY,STATE,X_CHP,Y_CHP
6827493,0,0,2014,109,0,1,4,3,0,1,B,,,,,,1200,11,A,E,A,CORAL RD,EMPIRE RD,135,N,N,3/11/15,109,11/10/14,937,9298,2,5,7,0,0,,0,31X,-,N,,0,0,,,0,,,,N,3,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827497,-122.1699731,37.7707249,2014,109,0,1,3,3,0,2,A,,,,,,2100,11,D,C,A,73RD AV,OUTLOOK AV,0,,Y,3/11/15,109,11/10/14,1907,9312,2,5,7,0,0,,0,30Y,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,C,A,0,Y,A,1,0,1,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827501,-122.2654091,37.80654167,2014,109,0,1,4,21,0,1,A,,,,,,1800,11,B,C,A,HARRISON ST,19TH ST,62,N,N,3/11/15,109,11/24/14,1503,9194,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,3,A,-,22106,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827502,0,0,2014,109,0,4,4,10,0,1,B,Y,,,,,300,11,G,B,B,WEST ST,40TH ST,15840,S,N,3/11/15,109,11/13/14,30,8038,1,5,7,0,0,,0,06X,C,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,B,H,-,C,A,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827505,-122.2603593,37.85197844,2014,109,0,7,4,11,0,1,A,Y,,,,Y,2400,11,G,B,D,66TH ST,TELEGRAPH AV,20,S,N,3/11/15,109,11/23/14,2226,9248,1,5,7,0,0,,0,12X,-,N,,0,0,,,0,,,,N,2,A,-,21954,A,N,A,H,-,C,A,0,Y,N,60,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827506,-122.2291332,37.7793049,2014,109,0,4,4,12,0,1,A,,,,,,2100,11,B,C,A,INTERNATIONAL BL,29TH AV,0,,Y,3/24/15,109,11/27/14,1836,9141,1,5,7,0,0,,0,20X,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,N,A,H,-,C,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827509,-122.1524632,37.74291491,2014,109,0,1,4,12,0,1,A,,,,,,900,11,D,C,A,MACARTHUR BL,106TH AV,0,,Y,3/11/15,109,11/24/14,630,9252,2,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827513,-122.1629631,37.74790485,2014,109,0,6,4,9,0,1,B,,,,,,1500,11,A,C,A,98TH AV,SUNNYSIDE ST,0,,Y,3/11/15,109,11/22/14,1225,9272,2,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,N,B,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6827517,-122.2603446,37.82183454,2014,109,0,1,4,8,0,1,A,,,Y,,,1800,11,B,C,A,BROADWAY,34TH ST,40,N,N,3/11/15,109,11/10/14,1529,9211,1,5,7,0,0,,0,08X,-,N,,0,0,,,0,,,,Y,2,A,-,22101,D,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6828157,-122.1965531,37.74060493,2014,109,0,6,3,12,0,1,C,,,,,Y,900,10,D,C,A,RT 880,HEGENBERGER RD,0,,Y,3/11/15,109,10/25/14,718,9294,2,5,7,0,0,,0,33X,-,Y,,0,0,,,0,,,,N,2,A,-,21453,A,N,B,H,-,A,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,SF,-,OAKLAND,ALAMEDA,CA,0,0
6828461,-122.2290017,37.80054311,2014,109,0,7,4,-,0,1,B,,,,,,1800,11,D,C,A,BEAUMONT AV,MACARTHUR BL,3,N,N,4/8/15,109,11/30/14,1757,8198,1,5,7,0,0,,0,17Y,-,N,,0,0,,,0,,,,N,2,-,-,0,,N,B,H,-,C,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6828808,-122.2227332,37.7760949,2014,109,0,7,2,12,0,6,A,Y,,,,,2400,8,D,C,B,INTERNATIONAL BL,35TH AV,0,,Y,4/13/15,109,8/10/14,2237,8549,4,5,7,0,0,,0,23,-,N,,0,0,,,0,,,,Y,3,A,-,21453,A,N,A,H,-,C,A,0,Y,A,1,1,1,4,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6829458,-122.2419532,37.78555496,2014,109,0,2,4,8,0,1,A,,,Y,,,1800,12,B,C,A,E 12TH ST,19TH AV,0,,Y,4/20/15,109,12/9/14,1600,9383,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,N,3,A,-,22107,,N,A,H,-,A,D,0,Y,D,22,0,0,1,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6830348,-122.2456532,37.78996486,2014,109,0,4,4,12,0,1,A,,,,,,2400,10,D,C,A,14TH AV,15TH ST,0,,Y,3/9/15,109,10/9/14,2325,9241,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,C,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6830396,-122.2123334,37.76661998,2014,109,0,1,4,8,0,1,A,,,,,,1500,12,A,C,A,SAN LEANDRO ST,50TH AV,100,W,N,3/26/15,109,12/8/14,1331,9371,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,Y,3,A,-,22107,,N,A,D,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6831535,-122.2831632,37.84716493,2014,109,0,6,4,9,0,1,C,,,,,,900,11,D,C,A,ALCATRAZ AV,HERZOG ST,0,,Y,3/16/15,109,11/22/14,820,9224,1,5,7,0,0,,0,10X,-,N,,0,0,,,0,,,,Y,2,A,-,21802,A,N,B,H,-,B,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6834722,-122.2690332,37.81181494,2014,109,0,5,2,0,0,1,C,Y,,,,Y,600,12,G,B,F,WEST GRAND AV,TELEGRAPH AV,0,,Y,3/9/15,109,12/5/14,545,9275,1,5,7,0,0,,0,07X,-,N,,0,0,,,0,,,,N,2,D,-,0,,F,A,H,-,C,A,0,Y,-,-,1,0,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6834724,-122.1795875,37.76804814,2014,109,0,7,4,1,0,1,A,,,,,Y,1800,12,E,I,A,CHURCH ST,BANCROFT AV,2,N,N,3/9/15,109,12/21/14,1720,9217,2,5,7,0,0,,0,30Y,-,N,,0,0,,,0,,,,N,1,A,-,23152,A,N,A,H,-,C,A,0,Y,A,8,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835722,-122.2708531,37.80247492,2014,109,0,3,3,8,0,1,A,,Y,,,,2100,11,A,G,A,FRANKLIN ST,12TH ST,0,,Y,3/9/15,109,11/26/14,1818,9246,1,5,7,0,0,,0,03X,-,N,,0,0,,,0,,,,N,2,A,-,21717,,N,A,H,-,C,A,0,Y,A,1,0,1,0,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835734,-122.2661831,37.80527487,2014,109,0,3,4,12,0,1,A,,,,,,1500,11,D,C,A,HARRISON ST,17TH ST,0,,Y,3/9/15,109,11/26/14,1343,9202,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,C,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835737,-122.2655698,37.80626177,2014,109,0,3,4,21,0,1,C,Y,,,,,1200,11,G,B,E,HARRISON ST,19TH ST,50,S,N,3/9/15,109,11/19/14,957,9372,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,22106,,N,B,H,-,A,D,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835738,-122.2543763,37.80138555,2014,109,0,2,4,8,0,1,A,,Y,,,,2400,11,D,G,A,LAKESHORE AV,E 18TH ST,302,N,N,3/9/15,109,11/11/14,2200,9342,1,5,7,0,0,,0,15X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,N,A,H,-,C,D,0,Y,L,4,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835739,-122.2251634,37.77901961,2014,109,0,1,4,17,0,1,A,,Y,,,,1200,11,G,G,A,FRUITVALE AV,15TH ST,100,E,N,3/9/15,109,11/24/14,945,9294,2,5,7,0,0,,0,23X,-,N,,0,0,,,0,,,,N,2,A,-,22517,,N,A,H,-,A,D,0,Y,A,7,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835740,0,0,2014,109,0,1,4,8,0,1,A,,,Y,,,2100,11,B,C,A,VERNON ST,BAY PL,25,N,N,3/9/15,109,11/17/14,1811,9238,1,5,7,0,0,,0,14X,-,N,,0,0,,,0,,,,Y,2,A,-,22107,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6835742,-122.2646936,37.84123769,2014,109,0,7,4,9,0,1,A,Y,,,,,1800,11,G,B,C,SHATTUCK AV,56TH ST,1,N,N,3/10/15,109,11/23/14,1716,9120,1,5,7,0,0,,0,11X,-,N,,0,0,,,0,,,,N,3,A,-,21801,A,N,A,H,-,C,D,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6835743,-122.2359631,37.78341489,2014,109,0,5,4,12,0,1,A,,,,,,900,11,D,C,A,23RD AV,INTERNATIONAL BL,0,,Y,3/9/15,109,11/28/14,756,9365,1,5,7,0,0,,0,756,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,F,A,H,-,B,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6839858,-122.2945895,37.80635864,2014,109,0,7,3,12,0,1,A,,,Y,,,1800,11,D,C,A,8TH ST,CENTER ST,10,E,N,3/16/15,109,11/9/14,1706,9285,1,5,7,0,0,,0,02Y,-,N,,0,0,,,0,,,,N,2,A,-,22450,A,F,A,H,-,A,A,0,Y,A,7,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6842718,-122.2700831,37.82336493,2014,109,0,6,4,10,0,1,A,Y,,,,,2100,12,G,-,B,34TH ST,MARTIN LUTHER KING WY,0,,Y,3/26/15,109,12/6/14,1849,9264,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,A,H,-,C,A,0,Y,A,8,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6842777,-122.2754532,37.82465486,2014,109,0,6,4,12,0,1,A,,,,,,900,10,B,C,A,MARKET ST,34TH ST,0,,Y,3/26/15,109,10/4/14,740,9113,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6842781,-122.2839331,37.79985491,2014,109,0,1,4,9,0,1,B,,,,,,1500,10,D,C,A,3RD ST,MARKET ST,0,,Y,3/26/15,109,10/20/14,1300,9113,1,5,7,0,0,,0,02X,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,N,B,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6842789,-122.2750331,37.82627494,2014,109,0,5,4,3,0,1,B,,,,,,1200,10,C,C,A,36TH ST,MARKET ST,0,,Y,3/26/15,109,10/17/14,940,9113,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6842797,-122.1693031,37.75194496,2014,109,0,2,3,9,0,1,A,,Y,,,,1800,10,H,G,A,90TH AV,BIRCH ST,0,,Y,3/26/15,109,10/28/14,1756,9232,2,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,F,A,H,-,A,A,0,Y,-,99,0,1,0,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6842798,-122.2780013,37.82520729,2014,109,0,6,4,0,0,1,A,,,,,,1200,10,H,C,A,34TH ST,SAN PABLO AV,25,E,N,3/26/15,109,10/11/14,1046,9113,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,D,-,0,,N,A,H,-,A,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6844421,-122.2148731,37.77234493,2014,109,0,4,4,17,0,2,A,,,,,,1800,9,D,C,A,INTERNATIONAL BL,HIGH ST,0,,Y,4/27/15,109,9/4/14,1512,9301,2,5,7,0,0,,0,27X,-,N,,0,0,,,0,,,,Y,2,A,-,21451,A,N,A,H,-,A,A,0,Y,A,7,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6844433,-122.176024,37.7667257,2014,109,0,6,3,3,0,1,A,,,,,,300,9,E,I,A,73RD AV,GARFIELD,120,S,N,3/16/15,109,9/6/14,218,9253,2,5,7,0,0,,0,30X,-,N,,0,0,,,0,,,,Y,1,A,-,22350,,M,A,H,-,C,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6845523,-122.2009532,37.7242149,2014,109,0,1,4,9,0,1,A,,,,,,1800,12,D,C,A,98TH AV,AIRPORT ACCESS RD,0,,Y,3/26/15,109,12/29/14,1733,9251,2,5,7,0,0,,0,31Y,-,N,,0,0,,,0,,,,Y,2,A,-,21801,A,N,A,H,-,C,A,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847137,-122.1856832,37.7336549,2014,109,0,6,4,8,0,1,A,,,,,,1800,12,D,C,A,98TH AV,DENSLOWE AV,0,,Y,3/18/15,109,12/27/14,1605,9217,2,5,7,0,0,,0,31Y,-,N,,0,0,,,0,,,,N,2,A,-,22107,,M,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847141,-122.2783306,37.82859312,2014,109,0,7,4,3,0,1,C,,,,,,600,12,A,I,A,MACARTHUR BL,SAN PABLO AV,200,E,N,3/18/15,109,12/21/14,546,9199,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,Y,1,A,-,22350,,N,B,H,-,C,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847145,-122.2818732,37.81499489,2014,109,0,2,3,9,0,2,A,,,,,,2100,12,D,C,A,GRAND AV,LINDEN ST,0,,Y,3/18/15,109,12/30/14,2004,9165,1,5,7,0,0,,0,07X,-,N,,0,0,,,0,,,,Y,2,A,-,21801,A,N,A,H,-,C,A,0,Y,A,1,0,1,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847149,-122.2161031,37.77142494,2014,109,0,6,4,12,0,2,A,,,,,,900,12,D,D,A,HIGH ST,E 12TH ST,0,,Y,3/24/15,109,12/27/14,849,9250,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,A,A,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847225,-122.2799531,37.82678487,2014,109,0,5,4,12,0,2,A,,,,,,1800,12,D,D,A,ADELINE ST,35TH ST,0,,Y,3/26/15,109,12/26/14,1725,9338,1,5,7,0,0,,0,07X,-,N,,0,0,,,0,,,,N,2,A,-,22450,A,N,A,H,-,C,A,0,Y,D,22,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847277,-122.1797331,37.73916495,2014,109,0,5,4,5,0,1,A,,Y,,,,1800,10,D,G,A,98TH AV,SAN LEANDRO ST,0,,Y,3/26/15,109,10/24/14,1642,9076,1,5,7,0,0,,0,31X,-,N,,0,0,,,0,,,,N,2,A,-,21202,A,N,A,H,-,A,A,0,Y,L,4,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6847673,-122.1680031,37.74087492,2014,109,0,6,3,2,0,1,A,,Y,,,,1500,12,H,G,A,103RD AV,INTERNATIONAL,0,,Y,3/30/15,109,12/27/14,1336,9272,2,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,N,2,A,-,22400,A,N,A,H,-,A,A,0,Y,L,4,0,1,0,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6854161,-122.1672431,37.74589493,2014,109,0,6,1,12,1,2,A,,,,,,1200,3,D,C,A,PLYMOUTH ST,98TH AV,0,,Y,4/13/15,109,3/8/14,1122,7998,,5,7,0,0,,0,,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,F,A,H,-,A,A,0,Y,-,,2,0,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6854164,0,0,2014,109,0,5,1,8,1,1,A,,,,,,2100,5,D,E,A,SAN LEANDRO ST,APRICOT ST,0,E,N,4/13/15,109,5/23/14,2055,8867,5,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,Y,6,A,-,22107,,N,A,H,-,C,D,0,Y,A,1,1,0,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6854258,-122.17566,37.79519745,2014,109,0,2,1,3,1,1,A,,,,,,900,2,E,I,A,REDWOOD RD,CAMPUS RD,150,N,N,4/20/15,109,2/4/14,850,8676,4,5,7,0,0,,0,25X,-,N,,0,0,,,0,,,,Y,1,A,-,22350,,N,A,H,-,A,D,0,Y,A,7,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6854286,-122.2248131,37.799935,2014,109,1,5,1,1,1,1,B,,,,,Y,600,7,E,I,A,RT 580,ARDLEY AV,506,W,N,1/13/16,9370,7/18/14,305,20644,,3,7,0,1,,2,53,-,Y,ALA,4,580,-,R,42.031,R,1,E,Y,1,A,-,23152,A,N,A,H,-,C,D,1,Y,A,1,1,0,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.144,37.4832
6854379,-122.2232717,37.79979994,2014,109,1,1,1,0,1,0,A,,,,,,2400,11,F,C,A,RT 580,14TH AV,686,E,N,4/27/15,9370,11/24/14,2327,19059,,3,7,0,1,,2,54,-,Y,ALA,4,580,-,R,41.94,H,-,W,Y,2,D,-,0,,N,A,H,-,D,D,1,Y,-,-,0,0,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.13275,37.48013
6854504,-122.2413658,37.80831959,2014,109,1,7,1,3,1,0,A,Y,,,,Y,300,12,A,C,E,RT 580,LAKE PARK AV,154,W,N,7/14/15,9370,12/7/14,132,20506,,3,7,0,1,,2,54,-,Y,ALA,4,580,-,-,43.26,H,-,W,Y,3,A,-,22350,,F,A,H,-,D,D,1,Y,A,1,0,0,0,1,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.14323,37.4831
6855129,-122.2053716,37.76783879,2014,109,0,7,4,3,0,4,B,,,,,,1500,12,C,C,A,INTERNATIONAL BL,54TH AV,50,E,N,4/9/15,109,12/14/14,1427,9220,2,5,7,0,0,,0,27X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,F,A,H,-,A,D,0,Y,D,22,0,0,4,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6855133,-122.2024831,37.79279495,2014,109,0,5,4,0,0,1,A,,,,Y,,900,11,D,C,A,35TH AV,QUIGLEY ST,0,,Y,4/14/15,109,11/28/14,607,9233,2,5,7,0,0,,0,25X,-,N,,0,0,,,0,,,,Y,2,D,-,0,,N,A,H,-,A,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6855141,-122.2224631,37.77315486,2014,109,0,5,4,9,0,1,A,,,,Y,,2100,12,D,C,A,37TH AV,SAN LEANDRO ST,0,,Y,3/26/15,109,12/19/14,1846,8631,2,5,7,0,0,,0,23X,-,N,,0,0,,,0,,,,N,3,A,-,21801,A,N,A,H,-,C,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6855622,-122.3151132,37.80880492,2014,109,0,1,4,12,0,1,A,,,,Y,,1200,9,D,C,A,7TH ST,MARITIME ST,0,,Y,4/20/15,109,9/22/14,1102,9269,1,5,7,0,0,,0,05Y,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,N,A,H,-,A,A,0,Y,F,25,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859056,-122.2707831,37.82057493,2014,109,0,6,4,9,0,1,B,,,,,,1500,11,C,C,A,31ST ST,MARTIN LUTHER KING JR WY,0,,Y,3/27/15,109,11/22/14,1300,9113,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,4,A,-,21801,A,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859060,-122.1608731,37.74900485,2014,109,0,2,4,3,0,1,A,,,Y,,,2400,11,C,C,A,98TH AV,SPRINGFIELD ST,0,,Y,3/27/15,109,11/4/14,2128,9221,2,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,C,A,0,Y,C,2,0,0,1,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6859064,-122.1620386,37.74845003,2014,109,0,1,4,3,0,1,A,,,,,,1800,11,C,C,A,BANCROFT AV,98TH AV,10,E,N,3/27/15,109,11/24/14,1739,9348,2,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,N,3,A,-,22350,,N,A,H,-,C,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859068,0,0,2014,109,0,5,4,8,0,1,A,,,,,,1500,11,B,C,A,73RD AV,INTERNATIONAL BL,15,S,N,3/27/15,109,11/14/14,1350,9272,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,F,A,H,-,A,A,0,Y,-,99,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859090,-122.1588531,37.74993488,2014,109,0,6,4,10,0,2,A,Y,,,,,2400,11,G,B,B,MACARTHUR BL,98TH AV,0,,Y,3/27/15,109,11/8/14,2137,9221,2,5,7,0,0,,0,35X,-,N,,0,0,,,0,,,,N,3,A,-,21950,A,F,A,H,-,C,A,0,Y,A,1,0,0,2,0,2,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859094,-122.1880331,37.77785495,2014,109,0,3,4,12,0,2,A,,,,,,1800,11,D,C,A,55TH AV,MACARTHUR BL,0,,Y,3/27/15,109,11/26/14,1600,8163,2,5,7,0,0,,0,28X,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,N,A,H,-,A,A,0,Y,A,7,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859098,-122.266695,37.80678484,2014,109,0,4,4,10,0,1,C,Y,,,,,1500,11,G,B,B,WEBSTER ST,19TH ST,25,S,N,3/27/15,109,11/20/14,1314,9228,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,B,H,-,A,A,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859104,-122.2652532,37.82630493,2014,109,0,4,4,9,0,1,A,,,,,,1800,11,D,C,A,WEST MACARTHUR BL,TELEGRAPH AV,0,,Y,3/27/15,109,11/13/14,1620,9368,1,5,7,0,0,,0,08X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,N,A,H,-,B,A,0,Y,A,8,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859110,-122.2729879,37.81994477,2014,109,0,7,4,8,0,1,A,Y,,,,Y,600,11,D,E,-,30TH ST,WEST ST,175,E,N,3/27/15,109,11/16/14,340,9283,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,3,A,-,22107,,F,A,H,-,C,D,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859114,-122.2748031,37.80576487,2014,109,0,7,3,9,0,1,C,,Y,,,,300,11,H,G,A,JEFFERSON ST,14TH ST,0,,Y,3/26/15,109,11/30/14,215,9283,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,M,B,H,-,C,A,0,Y,A,1,0,1,0,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859263,-122.2710731,37.81684486,2014,109,0,5,3,3,0,1,A,,,,,,1500,8,H,C,A,27TH ST,NORTHGATE AV,0,,Y,4/14/15,109,8/22/14,1250,9113,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6859456,-122.2555431,37.81763487,2014,109,0,4,2,17,0,1,B,,Y,,,,2100,12,B,G,A,OAKLAND AV,PEARL ST,0,,Y,3/26/15,109,12/18/14,1950,9257,1,5,7,0,0,,0,08X,-,N,,0,0,,,0,,,,N,2,A,-,21657,,N,A,H,-,C,A,0,Y,L,4,1,0,0,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
